DateTime,zone1,zone2,zone3,zone4,zone5,Hour,Month,DayOfWeek,DayOfYear,WeekOfYear,Minute,Is_Weekend,Time_of_Day
2022-09-15 10:40:00,78.7209482981471,124.113307702075,164.092740850975,118.038560872219,120.189524609794,10,9,3,258,37,40,0,1
2022-09-15 10:50:00,64.106120497157,123.76725271161,163.848688997544,119.594811702655,125.287377165414,10,9,3,258,37,50,0,1
2022-09-15 11:00:00,58.0092496896236,127.916658574703,164.728885204974,122.385198016624,130.04584844223,11,9,3,258,37,0,0,1
2022-09-15 11:10:00,57.8562407259799,132.404275730607,169.31367851144,123.932818700468,133.051565940741,11,9,3,258,37,10,0,1
2022-09-15 11:20:00,56.7295309375131,133.048336915308,174.259390236166,124.149019805768,136.428534994886,11,9,3,258,37,20,0,1
2022-09-15 11:30:00,55.1762708121022,135.821685236403,179.23635270201,124.640054954331,139.896800267521,11,9,3,258,37,30,0,1
2022-09-15 11:40:00,55.4009351593915,139.834905127952,182.636631753659,126.500332612658,142.783602863162,11,9,3,258,37,40,0,1
2022-09-15 11:50:00,54.8249931913479,139.771008334388,187.454189054324,127.520713198058,144.908440924634,11,9,3,258,37,50,0,1
2022-09-15 12:00:00,55.2047236332086,141.157895404756,190.236765935899,127.966960400376,146.04247477567,12,9,3,258,37,0,0,2
2022-09-15 12:10:00,56.9005231831394,142.783877128281,193.566316415901,130.206801739977,149.089573738907,12,9,3,258,37,10,0,2
2022-09-15 12:20:00,60.0108571771651,145.566270567916,192.316099733984,130.183131043403,148.337638062614,12,9,3,258,37,20,0,2
2022-09-15 12:30:00,60.3140969270996,145.549071300389,193.58891549578,129.400277260255,149.196155846127,12,9,3,258,37,30,0,2
2022-09-15 12:40:00,57.9752967686997,145.819805901421,195.770015844378,127.571837753857,150.200332775609,12,9,3,258,37,40,0,2
2022-09-15 12:50:00,58.4088974147659,147.772676373288,194.69212124279,128.821862356121,151.364477079686,12,9,3,258,37,50,0,2
2022-09-15 13:00:00,56.7958658817859,148.460860573521,195.944629364244,129.209226112568,151.363647860618,13,9,3,258,37,0,0,2
2022-09-15 13:10:00,58.2686575122936,145.29803564598,194.593578337748,126.794760200126,150.317798667557,13,9,3,258,37,10,0,2
2022-09-15 13:20:00,54.7561292977726,140.484315380944,188.779051883194,127.114660056777,146.706429628179,13,9,3,258,37,20,0,2
2022-09-15 13:30:00,55.6809230518142,139.62389440441,187.332065521601,126.073381215422,142.366620721315,13,9,3,258,37,30,0,2
2022-09-15 13:40:00,58.7683818064585,139.40246447187,183.662969406507,124.03572807175,138.77960411325,13,9,3,258,37,40,0,2
2022-09-15 13:50:00,64.3009584150126,132.6860691344,177.678483985253,122.589279013734,133.123541938073,13,9,3,258,37,50,0,2
2022-09-15 14:00:00,66.2673468516099,129.335082282001,170.639003026042,122.632347706368,128.574068977425,14,9,3,258,37,0,0,2
2022-09-15 14:10:00,68.7314974152451,126.351004242417,164.999123277321,123.22189374349,123.942300091694,14,9,3,258,37,10,0,2
2022-09-15 14:20:00,73.6513158385896,120.841763677986,165.72670875247,120.863494721068,118.878150206794,14,9,3,258,37,20,0,2
2022-09-15 14:30:00,56.6159134582194,116.377992362896,166.337609124716,120.799484015087,120.929207010505,14,9,3,258,37,30,0,2
2022-09-15 14:40:00,52.5791430533185,114.028597788619,160.449253596311,120.258031234435,114.892880245311,14,9,3,258,37,40,0,2
2022-09-15 14:50:00,50.448668417232,112.085526925187,155.211018112778,118.396661144458,112.28384069009,14,9,3,258,37,50,0,2
2022-09-15 15:00:00,50.2488781730887,111.033331471077,152.887735276574,116.922422108605,109.682222320686,15,9,3,258,37,0,0,2
2022-09-15 15:10:00,49.8508691026664,108.38957692375,153.655079179601,117.479393736714,108.749709659829,15,9,3,258,37,10,0,2
2022-09-15 15:20:00,58.9499905973527,106.951629350516,155.185723191055,114.11098199634,106.191128003104,15,9,3,258,37,20,0,2
2022-09-15 15:30:00,60.006528424359,107.886033730775,153.659262227487,114.433137525995,107.5269190041,15,9,3,258,37,30,0,2
2022-09-15 15:40:00,86.3521928109153,108.669904644477,149.58370224561,112.289165774187,104.193468586145,15,9,3,258,37,40,0,2
2022-09-15 15:50:00,87.2408630018943,108.240051075612,148.325860567389,111.169089030822,99.641037813294,15,9,3,258,37,50,0,2
2022-09-15 16:00:00,90.8375136883788,106.44520394727,145.987307960102,111.417734540611,95.2220399839123,16,9,3,258,37,0,0,2
2022-09-15 16:10:00,91.9033218855816,107.876762351043,146.748542687033,111.155448391445,95.3234521524213,16,9,3,258,37,10,0,2
2022-09-15 16:20:00,89.0625701672243,114.14898228561,153.345235504307,113.619669615789,98.7074903257959,16,9,3,258,37,20,0,2
2022-09-15 16:30:00,88.1632387983843,117.184723798029,153.755996051817,114.936296696913,98.6900077932721,16,9,3,258,37,30,0,2
2022-09-15 16:40:00,91.2382785881888,116.333607558442,154.907528582143,113.111291472361,98.8881919698106,16,9,3,258,37,40,0,2
2022-09-15 16:50:00,91.5787954901373,117.499206579709,156.64813144577,113.891027149173,98.4564435025492,16,9,3,258,37,50,0,2
2022-09-15 17:00:00,89.8845786483565,118.404123902359,162.05934236936,116.36358833963,99.4819818570274,17,9,3,258,37,0,0,2
2022-09-15 17:10:00,90.3003342032299,118.882891380829,162.661156979284,117.732401939113,101.101787189538,17,9,3,258,37,10,0,2
2022-09-15 17:20:00,92.1364761231396,115.351792715822,166.014348761821,118.859181528231,102.017379837723,17,9,3,258,37,20,0,2
2022-09-15 17:30:00,92.2358002148951,118.629462312707,169.017782176873,119.174561869701,103.200672496623,17,9,3,258,37,30,0,2
2022-09-15 17:40:00,92.1888955886745,120.514565185329,169.315344414152,119.825334462511,103.307358743009,17,9,3,258,37,40,0,2
2022-09-15 17:50:00,91.3670191361562,122.19120215906,171.153933220622,119.05859942644,103.878934447617,17,9,3,258,37,50,0,2
2022-09-15 18:00:00,91.2003497114218,121.803918122277,170.945644951539,119.344524737997,105.406207803084,18,9,3,258,37,0,0,3
2022-09-15 18:10:00,94.3550143960457,123.109254940279,172.590638180373,121.972565975071,107.325001894233,18,9,3,258,37,10,0,3
2022-09-15 18:20:00,94.0176974507321,125.151072382932,172.905242146483,123.962913761206,108.096724637872,18,9,3,258,37,20,0,3
2022-09-15 18:30:00,96.7970692113287,125.368979554561,176.828668941661,123.237613411071,106.582724180308,18,9,3,258,37,30,0,3
2022-09-15 18:40:00,96.6514354225614,128.551970608365,178.745282620785,121.938583820864,108.702659319813,18,9,3,258,37,40,0,3
2022-09-15 18:50:00,97.8557704339511,135.0707364267,188.312651795813,126.878860094955,117.65890399226,18,9,3,258,37,50,0,3
2022-09-15 19:00:00,105.772868668532,145.04650599424,200.132107035621,137.91692798256,133.611834097313,19,9,3,258,37,0,0,3
2022-09-15 19:10:00,110.001930805566,152.100760481227,204.01451078018,143.948786593707,139.721659931713,19,9,3,258,37,10,0,3
2022-09-15 19:20:00,110.799931102014,155.576266068936,205.710346679432,147.026309089383,140.498452616551,19,9,3,258,37,20,0,3
2022-09-15 19:30:00,108.115545119578,156.25441291871,203.286820260743,145.685972447453,140.861031199476,19,9,3,258,37,30,0,3
2022-09-15 19:40:00,109.4338459511,152.943469620485,201.07515930256,144.480500235139,137.381308416005,19,9,3,258,37,40,0,3
2022-09-15 19:50:00,105.152449876182,151.865086357923,199.809193658452,143.266958384963,137.510942184359,19,9,3,258,37,50,0,3
2022-09-15 20:00:00,105.144703526337,151.40814917908,197.305611321805,142.249425294837,139.791934139133,20,9,3,258,37,0,0,3
2022-09-15 20:10:00,103.854419951961,151.744790460485,195.339795074988,144.071279576645,138.871354260635,20,9,3,258,37,10,0,3
2022-09-15 20:20:00,104.016593899555,151.138760110286,196.790990692949,144.150023901343,140.514238796186,20,9,3,258,37,20,0,3
2022-09-15 20:30:00,102.149068222849,150.750625454035,197.752227706996,143.561912927806,140.19885685098,20,9,3,258,37,30,0,3
2022-09-15 20:40:00,100.743323709386,149.477107661013,196.89395169854,142.71484555792,140.515492570048,20,9,3,258,37,40,0,3
2022-09-15 20:50:00,96.8555069896093,150.087813076671,197.897412016837,143.881866964989,142.008265970699,20,9,3,258,37,50,0,3
2022-09-15 21:00:00,95.478683,150.18002,197.91936,143.21803,142.22346,21,9,3,258,37,0,0,3
2022-09-15 21:10:00,95.478683,150.18002,197.91936,143.21803,142.22346,21,9,3,258,37,10,0,3
2022-09-15 21:20:00,95.478683,150.18002,197.91936,143.21803,142.22346,21,9,3,258,37,20,0,3
2022-09-15 21:30:00,95.478683,150.18002,197.91936,143.21803,142.22346,21,9,3,258,37,30,0,3
2022-09-15 21:40:00,95.478683,150.18002,197.91936,143.21803,142.22346,21,9,3,258,37,40,0,3
2022-09-15 21:50:00,98.2527747195765,151.84447266429,198.474177555537,143.218030006796,143.333095105935,21,9,3,258,37,50,0,3
2022-09-15 22:00:00,100.45154,153.16373,198.91393,143.21803,144.2126,22,9,3,258,37,0,0,3
2022-09-15 22:10:00,100.45154,153.16373,198.91393,143.21803,144.2126,22,9,3,258,37,10,0,3
2022-09-15 22:20:00,97.3196075556655,146.71723533575,191.51510011877,133.085076166244,140.196589904272,22,9,3,258,37,20,0,3
2022-09-15 22:30:00,96.8431157828447,145.19309130609,189.38729828714,131.519736183844,138.565378957588,22,9,3,258,37,30,0,3
2022-09-15 22:40:00,94.6266775010799,142.702434928394,186.647946760259,127.692059507296,135.435877038609,22,9,3,258,37,40,0,3
2022-09-15 22:50:00,95.0435862002675,139.211490272775,182.141894531757,124.644571457547,132.12208393627,22,9,3,258,37,50,0,3
2022-09-15 23:00:00,94.6805801399276,134.733804859804,180.824734147551,120.818378020445,129.877486728184,23,9,3,258,37,0,0,3
2022-09-15 23:10:00,94.1127215116322,132.333702373866,177.648538301038,116.848783523245,127.968680679393,23,9,3,258,37,10,0,3
2022-09-15 23:20:00,94.1784929009579,131.150851935093,168.843896994905,114.920748923374,124.294702251974,23,9,3,258,37,20,0,3
2022-09-15 23:30:00,91.6641341694807,125.065920295415,162.704610174744,111.567994277592,120.035589534925,23,9,3,258,37,30,0,3
2022-09-15 23:40:00,89.2870915037826,121.090802686019,159.878909785006,108.876165746418,116.394837847359,23,9,3,258,37,40,0,3
2022-09-15 23:50:00,89.2274741939398,117.657313229843,153.259484711638,106.561983014505,111.734856982145,23,9,3,258,37,50,0,3
2022-09-16 00:00:00,85.2885340791765,113.948045748563,149.09927607928,103.716723703298,108.302141091936,0,9,4,259,37,0,0,0
2022-09-16 00:10:00,81.1114206985248,109.614535365973,144.000239462169,100.982098461326,105.281714781208,0,9,4,259,37,10,0,0
2022-09-16 00:20:00,81.6548311201482,103.826882119769,135.865981221035,98.20052563166,101.264451292361,0,9,4,259,37,20,0,0
2022-09-16 00:30:00,84.0398075400563,102.30124498739,133.496168513729,97.3332459333014,98.5511352260456,0,9,4,259,37,30,0,0
2022-09-16 00:40:00,82.7124421405129,98.8688742179533,131.533662319101,95.0903140966799,95.2936712978502,0,9,4,259,37,40,0,0
2022-09-16 00:50:00,82.1651474062097,95.3771458995783,127.854395637006,92.4375170015517,91.9622816403731,0,9,4,259,37,50,0,0
2022-09-16 01:00:00,78.834299343473,93.5867907635279,124.875409500516,89.9418113411903,89.9544431515003,1,9,4,259,37,0,0,0
2022-09-16 01:10:00,77.5613060935111,91.7074755517586,119.016898351373,88.8375401404206,88.5520360898919,1,9,4,259,37,10,0,0
2022-09-16 01:20:00,78.9104692641395,89.0017324788371,115.496383841776,86.9409782601081,86.3705390987711,1,9,4,259,37,20,0,0
2022-09-16 01:30:00,78.0268120629201,86.6674512892344,115.165472177143,85.1655269291719,85.9255408160368,1,9,4,259,37,30,0,0
2022-09-16 01:40:00,77.7536752695611,84.7514102403234,115.138340262836,85.3713254772121,84.1462524086057,1,9,4,259,37,40,0,0
2022-09-16 01:50:00,78.3282474485495,84.6910947398219,111.469416986229,83.1748629038568,82.4233438279648,1,9,4,259,37,50,0,0
2022-09-16 02:00:00,78.1834831936364,82.2912548598775,106.37107391023,84.2198107253365,81.1080445075697,2,9,4,259,37,0,0,0
2022-09-16 02:10:00,79.3229131938474,81.2203610958221,103.901227491998,82.1070074764029,80.5982742233866,2,9,4,259,37,10,0,0
2022-09-16 02:20:00,79.4978466429811,81.2144324401377,105.020628602989,83.4885619525568,80.3281726468579,2,9,4,259,37,20,0,0
2022-09-16 02:30:00,79.6717345498088,79.5767832550701,106.353584916006,81.6328573392238,79.3449034547667,2,9,4,259,37,30,0,0
2022-09-16 02:40:00,78.725374804788,77.7571037189648,105.358328956997,81.1629998724023,79.5528184647968,2,9,4,259,37,40,0,0
2022-09-16 02:50:00,77.8249107424117,77.0112439761773,101.743911052989,81.4655932855,78.423189289348,2,9,4,259,37,50,0,0
2022-09-16 03:00:00,75.9897922841965,77.7681032442631,101.747395575433,80.0885658309703,77.5593133836631,3,9,4,259,37,0,0,0
2022-09-16 03:10:00,75.6701067584863,76.6834500117319,102.063855379784,79.8399488316325,77.0680479619347,3,9,4,259,37,10,0,0
2022-09-16 03:20:00,74.3039074803588,75.590158922304,102.865044858422,79.9015205987813,77.8190192672713,3,9,4,259,37,20,0,0
2022-09-16 03:30:00,73.6626890121636,77.4904524537294,103.795929052214,79.5711881330013,76.7072267340335,3,9,4,259,37,30,0,0
2022-09-16 03:40:00,73.7248929939787,77.6605454885017,101.250357332323,78.5392702258158,76.6745384935562,3,9,4,259,37,40,0,0
2022-09-16 03:50:00,72.9032627488608,75.6324218157738,98.9690606984918,78.1177049355212,76.4226985203105,3,9,4,259,37,50,0,0
2022-09-16 04:00:00,72.8025556441707,74.579193618187,100.812042837371,78.5248622651167,76.9917969621725,4,9,4,259,37,0,0,0
2022-09-16 04:10:00,72.8666806225838,75.6232958596496,102.288060558949,79.8735074758046,78.0540723989349,4,9,4,259,37,10,0,0
2022-09-16 04:20:00,72.2090970214154,77.1284125008852,102.423559459766,78.5690942917616,77.524389856377,4,9,4,259,37,20,0,0
